rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
68350,bernd,w,brandt,,academic center for dentistry amsterdam,2166019003,,,
68351,m,joost teixeira de,mattos,,university of amsterdam,2004497138,,,
68353,martien,p m,caspers,,,2018035369,,,
68354,mamunur,,rashid,,karolinska university hospital,2573345425,,,
68355,andrej,,weintraub,,karolinska university hospital,2075568359,,,
68356,carl,erik,nord,,karolinska university hospital,2024987137,,,
68357,ann,,savell,,,2518709194,,,
68358,yanmin,,hu,,,2571289681,,,
68359,antony,r,coates,,,2520141496,,,
68360,mike,,hubank,,ucl institute of child health,2069002325,,,
68363,bart,j f,keijser,,,1985231482,,,
68364,wim,,crielaard,,academic center for dentistry amsterdam,356002229,,,
68365,gert,,wohlgemuth,,university of california davis,2084258889,,,
68366,sajjan,s,mehta,,university of california davis,2425104661,,,
68367,ramon,f,mejia,,,2747357614,,,
68369,diego,,pedrosa,,university of california davis,2658651435,,,
68370,tomas,,pluskal,,massachusetts institute of technology,1878943008,,,
68371,emma,l,schymanski,,swiss federal institute of aquatic science and technology,1231321759,,,
68372,egon,,willighagen,,,303257169,,,
68375,masanaori,,arita,,national institute of genetics,2750490591,,,
68380,mingxun,,wang,,university of california san diego,2121048590,,,
68381,tobias,,schulze,,helmholtz centre for environmental research ufz,1976217386,,,
68384,venkata,chandrasekhar,nainala,,european bioinformatics institute,2323581221,,,
68385,robert,,mistrik,,,255974866,,,
68386,takaaki,,nishioka,,kyoto university,2188160482,,,
68389,michael,,wilson,electrical engineering,,2183958016,,,
68390,leslie,e,gerber,,,2187679294,,,
68404,stephen,m,rappaport,,university of california berkeley,2461987516,,,
68405,danny,,halim,,erasmus university medical center,2328411563,,,
68407,daniel,,oliver,,university of nevada reno,2421451913,,,
68408,erwin,,brosens,,erasmus university medical center,1490635742,,,
68409,joke,b g m,verheij,,university of groningen,2257016914,,,
68410,yu,,han,,university of rochester,2672224915,,,
68411,vivek,,nanda,,university of rochester,2115982995,,,
68412,qing,,lyu,,university of rochester,2657935624,,,
68413,michael,,doukas,,erasmus university medical center,2620826438,,,
68414,hans,,stoop,,erasmus university medical center,2799378089,,,
68415,rutger,w w,brouwer,,erasmus university medical center,2124687790,,,
68416,wilfred,f j van,ijcken,,erasmus university medical center,2002802058,,,
68417,orazio,j,slivano,,university of rochester,148306639,,,
68420,christine,k,christie,,university of rochester,2495280178,,,
68421,karen,l de mesy,bentley,,university of rochester,2048721676,,,
68422,alice,s,brooks,,erasmus university medical center,2109144519,,,
68423,dick,,tibboel,,erasmus university medical center,2638335347,,,
68424,suowen,,xu,,university of rochester,2155192292,,,
68425,zheng,gen,jin,,university of rochester,2177600689,,,
68426,tono,,djuwantono,,padjadjaran university,2063148507,,,
68427,wei,,yan,,university of nevada reno,2299980163,,,
68428,maria,m,alves,,erasmus university medical center,2399056178,,,
68431,joseph,m,miano,,university of rochester,667274744,,,
68456,nick,,seidenman,,walter and eliza hall institute of medical research,2552333163,,,
68457,angela,,damico,,walter and eliza hall institute of medical research,2177646146,,,
68461,sandra,,koernig,,csl limited,1887979083,,,
68464,steven,k,dower,,csl limited,2512430403,,,
68469,yifang,,hu,,walter and eliza hall institute of medical research,2138185801,,,
68480,parjam,s,zolfaghari,,university college london,1991970770,,,
68481,samantha,,packer,,ucl eastman dental institute,2905478432,,,
68482,mervyn,,singer,,university college london,2101851726,,,
68484,j,h,bennett,,peninsula college of medicine and dentistry,2129798981,,,
68490,teodor,,ghetiu,,university of nottingham,2511895865,,,
68494,lei,,yu,,university of nottingham,2599905441,,,
68495,wenda,,li,,university of nottingham,2608082532,,,
68496,hussein,,hijazi,,university of nottingham,2323953263,,,
68498,simon,p,pearce,,university of nottingham,2111506254,,,
68499,miguel,a,perezamador,,polytechnic university of valencia,2305634093,,,
68500,jeonga,,yun,,north carolina state university,2141085469,,,
68501,eric,m,kramer,,bard college at simon s rock,2025947231,,,
68502,jose,m,alonso,,north carolina state university,2169197738,,,
68503,christophe,,godin,,centre de cooperation internationale en recherche agronomique pour le developpement,1906547112,,,
68518,daniel,,schober,,leibniz association,2017341231,,,
68519,daniel,,jacob,,institut national de la recherche agronomique,2337598012,,,
68524,annick,,moing,,institut national de la recherche agronomique,2160987266,,,
68525,catherine,,deborde,,institut national de la recherche agronomique,76124135,,,
68526,luis,f de,figueiredo,,wellcome trust,2136552502,,,
68527,kenneth,,haug,,wellcome trust,2159755115,,,
68528,philippe,,roccaserra,,university of oxford,396324943,,,
68529,john,m,easton,,,2159920412,,,
68530,timothy,m d,ebbels,,imperial college london,1001964620,,,
68531,jie,,hao,,imperial college london,2598743041,,,
68532,christian,,ludwig,,,2096455190,,,
68533,ulrich,l,gunther,,,2089581772,,,
68534,antonio,,rosato,,university of florence,2460147134,,,
68535,matthias,s,klein,,university of calgary,2105578802,,,
68536,ian,a,lewis,,university of calgary,2472383646,,,
68538,andrew,r,jones,,university of liverpool,2149208701,,,
68539,arturas,,grauslys,,university of liverpool,2766870294,,,
68540,martin,,larralde,,ecole normale superieure,2512712235,,,
68541,masashi,,yokochi,,osaka university,2486034075,,,
68542,naohiro,,kobayashi,,osaka university,2012570447,,,
68543,andrea,,porzel,,leibniz association,1897856556,,,
68544,julian,l,griffin,,university of cambridge,2115790384,,,
68545,mark,r,viant,,,569975964,,,
68555,jacqueline,,lee,,national institute for nanotechnology,2750719059,,,
68562,michael,,wilson,electrical engineering,university of arizona,2441051972,,,
68563,daniel,p,davis,,university of california san diego,2169085374,,,
68564,raul,,coimbra,,university of california san diego,2107252006,,,
68572,patrick,,lo,,national institute for nanotechnology,2661485823,,,
68578,abdullah,al,shammakhy,,petroleum development oman,2538856178,,,
68579,sergy,,aristov,,petroleum development oman,2684010582,,,
68580,xiaoyu,,yang,,chinese academy of sciences,2481953913,,,
68581,d,,wallom,,university of oxford,2559933503,,,
68582,simon,,waddington,,king s college london,2147288728,,,
68583,jianwu,,wang,,university of california san diego,2147121649,,,
68584,arif,,shaon,,rutherford appleton laboratory,2012645652,,,
68587,yike,,guo,,imperial college london,2114993276,,,
68588,li,,guo,,imperial college london,2528030838,,,
68589,jon,,blower,,university of reading,3001862418,,,
68590,athanasios,v,vasilakos,,university of western macedonia,2567820109,,,
68591,kecheng,,liu,,university of reading,2112929439,,,
68592,philip,,kershaw,,rutherford appleton laboratory,2107280488,,,
68593,huiqing,,zheng,,michigan state university,2280271979,,,
68594,christopher,j,colvin,,michigan state university,2997119541,,,
68595,benjamin,k,johnson,,michigan state university,2147924328,,,
68598,katriana,,jorgensenmuga,,sweet briar college,2563929778,,,
68600,robert,b,abramovitch,,michigan state university,2035510482,,,
68601,nelson,,suarez,,,2141576151,,,
68602,ademola,,otubaga,,,2646085990,,,
68603,nagendra,,mehrotra,,,2424891256,,,
68605,irina,,aslanyan,,tgt oil and gas services,2152014848,,,
68606,murat,,khabibullin,,tgt oil and gas services,2650184945,,,
68608,jamal,,barghouti,,tgt oil and gas services,1428728429,,,
68609,yulia,,maslennikova,,tgt oil and gas services,2420686736,,,
68610,ian,k,campbell,,csl limited,2110094335,,,
68611,david,,leong,,csl limited,2694663959,,,
68615,gabrielle,l,goldberg,,walter and eliza hall institute of medical research,2149743016,,,
68617,karen,,scalzoinguanti,,csl limited,2408894625,,,
68618,charley,,mackenziekludas,,university of melbourne,1491906940,,,
68619,kate,e,lawlor,,walter and eliza hall institute of medical research,2054126958,,,
68620,ian,p,wicks,,walter and eliza hall institute of medical research,2080075921,,,
68621,lorena,e,brown,,university of melbourne,2145693242,,,
68626,brent,s,mckenzie,,csl limited,1950375739,,,
68639,bo,,zhou,,stanford university,2993026781,,,
68640,nikolaos,,vasmatzis,,mayo clinic,2533143619,,,
68643,reenal,,pattni,,stanford university,2592767964,,,
68652,peter,d,gould,,university of liverpool,2117615311,,,
68655,wendy,ann,peer,,university of maryland college park,2056786686,,,
68658,kamal,,swarup,,university of nottingham,2112925259,,,
68659,ilda,,casimiro,,university of extremadura,2156222710,,,
68669,karen,j,halliday,,university of edinburgh,1856289901,,,
68671,angus,s,murphy,,university of maryland college park,2114605124,,,
68672,anthony,,hall,,university of liverpool,2121931645,,,
68673,alex,a r,webb,,university of cambridge,2155601245,,,
68693,quanhua,,liu,,national oceanic and atmospheric administration,2113793460,,,
68697,tony,,reale,,national oceanic and atmospheric administration,2049240549,,,
68700,lori,,borg,,university of wisconsin madison,2131635844,,,
68701,vernon,r,morris,,howard university,2160050464,,,
68702,nathan,,mellor,,university of nottingham,2128390408,,,
68704,ales,,pěncik,,swedish university of agricultural sciences,1218665628,,,
68705,ondřej,,novak,,swedish university of agricultural sciences,2013386247,,,
68706,afaf,,rashed,,university of nottingham,2521574839,,,
68727,steffen,,lau,,,2303329585,,,
68729,ning,,shao,,max planck society,2439249285,,,
68730,ruth,e,timme,,,1989507178,,,
68732,ian,d,kerr,,,2328593863,,,
68734,ralph,,bock,,max planck society,2112535789,,,
68736,gerd,,jurgens,,,2193647202,,,
68738,henry,,louie,,,2143335941,,,
68739,peter,,dauenhauer,,university of strathclyde,2311565108,,,
68740,michael,,wilson,electrical engineering,,2429993930,,,
68741,adriaan,,zomers,,,667777654,,,
68742,joseph,,mutale,,university of manchester,63652354,,,
68748,luanne,a,thomas,,university college london,2697009597,,,
68750,mathew,,kallumadil,,royal institution,2298053432,,,
68751,paul,,southern,,royal institution,2147533704,,,
68754,q,a,pankhurst,,royal institution,1921200300,,,
68764,alberto,,milli,,university of verona,2002711630,,,
68784,ralph,,ferraro,,national oceanic and atmospheric administration,2140808077,,,
68785,robert,o,knuteson,,university of wisconsin madison,1966547399,,,
68786,denise,,hagan,,grumman aircraft corporation,2108394060,,,
68791,andrew,k,mollner,,the aerospace corporation,1369760353,,,
68792,wenze,,yang,,university of maryland college park,2310020383,,,
68794,michelle,,feltz,,university of wisconsin madison,2113847991,,,
68801,mae,,wong,,csl limited,2900018604,,,
68807,rebecca,,cole,,walter and eliza hall institute of medical research,2803236304,,,
68837,miguel,,ramirez,,university of alberta,2310336172,,,
68847,charles,a,wuertzer,,university of rochester medical center,1989348382,,,
68848,xiaohui,,cui,,university of rochester medical center,2102210631,,,
68849,yingtao,,bi,,wistar institute,2308281916,,,
68850,ramana,v,davuluri,,wistar institute,1952490383,,,
68851,ying,yi,xiao,,yale university,2846483034,,,
68853,kristina,,owens,,university of rochester medical center,2981784305,,,
68857,vasiliki,,tsakraklides,,yale university,1931513140,,,
68858,minh,,tran,,yale university,2437884990,,,
68859,yingyi,,xiao,,yale university,2601265499,,,
68863,j,a,peacock,,university of edinburgh,2433893964,,,
68864,a,n,taylor,,university of edinburgh,2126484004,,,
68865,s,de la,torre,,aix marseille university,2951125732,,,
68868,andreas,,kafizas,,university college london,1945941711,,,
68873,david,,hancock,,university of manchester,2170290313,,,
68875,giles,,velarde,,university of manchester,2406202187,,,
68876,norman,,morrison,,university of manchester,2947030910,,,
68878,helen,,hulme,,university of manchester,2162612408,,,
68879,a,joseph,wood,,,2121072924,,,
68880,karim,,nashar,,university of manchester,2022311502,,,
68881,douglas,b,kell,,university of manchester,2087190859,,,
68882,andy,,brass,,university of manchester,1008692033,,,
68883,lorna,,seville,,,2025563810,,,
68884,andrea,j,patterson,,,2107930111,,,
68885,karen,p,scott,,,2096715280,,,
68895,d,,beckett,,,2537777949,,,
68898,n,,rogers,,,2536891560,,,
68899,paula,,maccini,,university of maryland college park,287081418,,,
68908,kirsten,van,kessel,,auckland university of technology,2150678538,,,
68909,jane,,vanderpyl,,,2674786103,,,
68919,susan,m,garnsey,,university of illinois at urbana champaign,1963968597,,,
68920,a,de,simone,,university of leeds,2903124205,,,
68921,r,,hubbard,,university of leeds,2903357872,,,
68922,n,vinegra de la,torre,,max planck society,2903104234,,,
68923,y,,velappan,,university of western australia,2903044567,,,
68925,michael,j,considine,,,1986775392,,,
68926,w,j,soppe,,max planck society,2617094971,,,
68949,madeeha,a,uppal,,university college london,1997487220,,,
68957,soazig,,guyomarch,,,1684215214,,,
68963,etienne,,farcot,,university of nottingham,216876216,,,
68964,gretchen,,hagen,,,2036657914,,,
68965,tom,j,guilfoyle,,,2129284585,,,
68971,ruby,,gonzalez,,university of rochester,2702450380,,,
68974,fikri,,birey,,stony brook university,2604123956,,,
68975,michelle,,kloc,,stony brook university,2919964120,,,
68976,manideep,,chavali,,stony brook university,2105432847,,,
68977,israa,,hussein,,stony brook university,2412283151,,,
68978,michael,,wilson,electrical engineering,stony brook university,2412209913,,,
68979,daniel,j,christoffel,,icahn school of medicine at mount sinai,2011237630,,,
68980,tony,,chen,,stony brook university,2413552710,,,
68981,michael,a,frohman,,stony brook university,298593347,,,
68982,john,k,robinson,,stony brook university,2111183275,,,
68983,scott,j,russo,,icahn school of medicine at mount sinai,2161783124,,,
68984,arianna,,maffei,,stony brook university,2278528153,,,
68985,adan,,aguirre,,stony brook university,2150558864,,,
68994,ifty,,ahmed,,ucl eastman dental institute,2082557074,,,
68998,lynda,j,ross,,royal brisbane and women s hospital,2159853408,,,
68999,michael,,wilson,electrical engineering,,2505491371,,,
69000,merrilyn,,banks,,royal brisbane and women s hospital,2110950057,,,
69001,fiona,,rezannah,,royal brisbane and women s hospital,262861821,,,
69002,mark,,daglish,,university of queensland,726606174,,,
69036,daniela,,dietrich,,university of nottingham,2108315076,,,
69041,sebastjen,,schoenaers,,university of antwerp,2401426761,,,
69042,daria,,balcerowicz,,university of antwerp,2252737524,,,
69043,gordon,,breen,,university of bristol,2626440919,,,
69045,malgorzata,,zdanio,,university of antwerp,2732634829,,,
69050,natalia,,nikonorova,,ghent university,2040973559,,,
69051,lam,dai,vu,,,2110330035,,,
69056,isabel,,pintelon,,university of antwerp,2061329593,,,
69057,dirk,,adriaensen,,university of antwerp,339158392,,,
69058,claire,s,grierson,,university of bristol,1347447139,,,
69062,richard,b,kreider,,university of memphis,2150049518,,,
69063,m,,ferreira,,university of memphis,2307742004,,,
69064,mike,,greenwood,,university of memphis,2138081322,,,
69065,michael,,wilson,electrical engineering,university of memphis,2972358357,,,
69066,anthony,l,almada,,university of memphis,2091352095,,,
69069,michele,,leemans,,university college london,1998994593,,,
69070,david,r,moles,,,2045194478,,,
69081,iben,,sorensen,,university of copenhagen,2161398560,,,
69082,ester,,canchosanchez,,university of nottingham,2546619582,,,
69085,j,paul,knox,,university of leeds,2122002380,,,
69086,william,g t,willats,,university of copenhagen,1791032430,,,
69094,j,,gilthomas,,university of valencia,2266823716,,,
69099,michelle,g,knightmanuel,,columbia university,2501723819,,,
69100,joanne,e,marciano,,michigan state university,2481409883,,,
69101,michael,,wilson,electrical engineering,columbia university,2426881597,,,
69102,iesha,,jackson,,arizona state university,2501036948,,,
69103,laura,,vernikoff,,columbia university,2586556563,,,
69104,kelly,gavin,zuckerman,,columbia university,2641267766,,,
69105,vaughn,w m,watson,,michigan state university,2561219592,,,
69113,subhash,c,juneja,,university of rochester medical center,2309560898,,,
69114,alin,,vonica,,university of rochester medical center,1842098095,,,
69115,caroline,,zeiss,,case western reserve university,2635485274,,,
69116,kimberly,,lezongeyda,,yale university,1540365424,,,
69117,bogdan,,yatsula,,yale university,1984811901,,,
69118,david,r,sell,,case western reserve university,2477451610,,,
69119,vincent,m,monnier,,case western reserve university,669815364,,,
69120,sharon,,lin,,yale university,2586645580,,,
69121,thomas,,ardito,,yale university,2030664248,,,
69122,david,r,eyre,,university of washington,2099830624,,,
69123,david,g,reynolds,,university of rochester medical center,2141428514,,,
69124,zhenqiang,,yao,,university of rochester medical center,2104336671,,,
69125,hani,a,awad,,university of rochester medical center,2084576862,,,
69126,hongbo,,yu,,university of rochester medical center,2294368418,,,
69128,sylvie,,honnons,,university of rochester medical center,1357332497,,,
69129,brendan,f,boyce,,university of rochester medical center,2109000924,,,
69130,lianping,,xing,,university of rochester medical center,2153229899,,,
69137,ping,,zhang,,ucl eastman dental institute,2336928659,,,
69153,michel,a,hoogenkamp,,academic center for dentistry amsterdam,2076759986,,,
69167,rosemary,j,dyson,,university of birmingham,2154520123,,,
69168,gema,,vizcaybarrena,,king s college london,1907682128,,,
69170,anwesha,n,fernandes,,university of nottingham,2109617155,,,
69176,michael,,stout,,university of nottingham,2310303702,,,
69180,oliver,e,jensen,,university of manchester,2119616147,,,
69181,d,,stevenson,,,2530782658,,,
69182,randy,,melton,,,2529899831,,,
69183,michael,,wilson,electrical engineering,,2530109352,,,
